,Magnitude(acc)__sum_values,Magnitude(acc)__median,Magnitude(acc)__mean,Magnitude(acc)__length,Magnitude(acc)__standard_deviation,Magnitude(acc)__variance,Magnitude(acc)__root_mean_square,Magnitude(acc)__maximum,Magnitude(acc)__absolute_maximum,Magnitude(acc)__minimum,speed__sum_values,speed__median,speed__mean,speed__length,speed__standard_deviation,speed__variance,speed__root_mean_square,speed__maximum,speed__absolute_maximum,speed__minimum,roll__standard_deviation,roll__variance,roll__root_mean_square,pitch__standard_deviation,pitch__variance,pitch__root_mean_square,pitch__absolute_maximum,yaw__standard_deviation,yaw__variance,activity
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_22,72.66156043692777,0.02185852690722545,0.024440484506198377,2973.0,0.012976004042691487,0.0001683766809159458,0.02767153706995093,0.08109902636174306,0.08109902636174306,0.0019132674923264838,2.6716545134622685,0.0051863077096641,0.039875440499436844,67.0,0.05585286903295793,0.0031195429792127503,0.06862647983276483,0.1718051135540008,0.1718051135540008,0.0001213214200106,0.00018151355490404349,3.294717061390321e-08,0.0010732565108652584,0.0002432831745481686,5.918670301823467e-08,0.0236585408171375,0.0243826508522033,0.00022362330350347566,5.000738186980759e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_23,72.16137711658052,0.021195394201969368,0.02427224255519022,2973.0,0.012664528925256975,0.00016039029289867057,0.027377583011592856,0.08475030577974617,0.08475030577974617,0.0018778606507864907,1.987213834392602,0.0015322294784709,0.029659907976008985,67.0,0.08483929521561424,0.007197706012682145,0.08987444661207916,0.3390781283378601,0.3390781283378601,6.82577083352e-05,0.00019630127317485192,3.8534189850067843e-08,0.0011993831982431322,0.0002371780792585664,5.6253441280782805e-08,0.02373051065767401,0.024498414248228,0.00022916280148181867,5.2515589582995436e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_24,74.09492589056211,0.02238323430932936,0.02492261213944235,2973.0,0.012905249653329428,0.00016654546861475931,0.02806567413171895,0.08558505629761755,0.08558505629761755,0.0013281484184322347,6.316777544445356,0.0524006746709346,0.09428026185739338,67.0,0.10121348030388105,0.010244168595224118,0.13832185789354762,0.3571571409702301,0.3571571409702301,0.001073753926903,0.00022127763328615548,4.89637909927223e-08,0.0010975257381825618,0.00025612404881689263,6.5599528382358e-08,0.02381958845769707,0.0245489198714494,0.0002628184237553039,6.90735238652225e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_25,74.08307514020339,0.022119658615279442,0.024918626014195557,2973.0,0.013349453686882945,0.00017820791373823267,0.02826916758897538,0.09279503187962597,0.09279503187962597,0.0019146508758357927,0.5915824392577599,0.0048553426750004,0.008829588645638207,67.0,0.010420890840603984,0.000108594965911784,0.013658572456994441,0.0462722405791282,0.0462722405791282,0.0008822610834613,0.00020413288939624344,4.1670236533258953e-08,0.0011933135610762526,0.0002482951747309152,6.165049379465571e-08,0.023580094520977292,0.0242884773761034,0.00023809373952981964,5.66886288032936e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_26,75.44675706993432,0.02247662703405886,0.02537731485702466,2973.0,0.0138676346720948,0.00019231129139868586,0.02891918741512718,0.10946361070323428,0.10946361070323428,0.0016159812352511984,0.6802867023507099,0.0043066474609076,0.010153532870906118,67.0,0.011994861843050472,0.00014387671063386816,0.015715309109096107,0.042138647288084,0.042138647288084,0.0004899508203379,0.0002010790870624672,4.043279925387527e-08,0.0011519511445283127,0.00023295807410205667,5.426946428933933e-08,0.023671484178874883,0.0243424084037542,0.000956549807654063,9.14987534523025e-07,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_27,76.6625070295514,0.022099986912932627,0.025786245216801684,2973.0,0.01591085163402323,0.00025315519971989966,0.030299928087388708,0.1732990671173166,0.1732990671173166,0.0007759169206916788,0.2696314413915358,0.003694683779031,0.00402434987151546,67.0,0.0022382400497817185,5.009718520446869e-06,0.004604900694783045,0.0099723190069198,0.0099723190069198,0.0003200877108611,0.00022078540411145378,4.8746194668657954e-08,0.0010403896546361568,0.00022309084709349483,4.976952605689309e-08,0.023650457713667056,0.0243861079216003,0.003532844677045655,1.248099151212982e-05,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_28,71.55839705836956,0.02162690189264006,0.02406942383396218,2973.0,0.012781886727413703,0.00016337662831243457,0.027252775858824754,0.11172257022689351,0.11172257022689351,0.002065298924281147,0.28409804182592435,0.0036721404176205,0.004240269280983946,67.0,0.0023839890672726996,5.683403872875757e-06,0.004864492517018797,0.0114040039479732,0.0114040039479732,0.0017559357220306,0.0001877671466336307,3.525650135493537e-08,0.0010534573802889803,0.0002296395818563903,5.273433755517778e-08,0.02351527434685484,0.0241893660277128,0.00022549022751954838,5.084584270681769e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_29,73.41008002211221,0.022123067450947973,0.02469225698691968,2973.0,0.013198412583471996,0.00017419809472355192,0.02799831512487199,0.0844854996389795,0.0844854996389795,0.0021175390744494036,0.23917802819050504,0.0035450882278382,0.003569821316276195,67.0,0.0013304060824433223,1.7699803442021879e-06,0.0038096725022424287,0.0062608760781586,0.0062608760781586,0.0006743315607309,0.0001982324075173551,3.929608739012675e-08,0.0009603971531961881,0.0002191427804745597,4.802355823412107e-08,0.023536295862625702,0.0242544673383235,0.00023071534926541522,5.322957238666253e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_30,73.96173733987175,0.022005331442228365,0.02487781276147721,2973.0,0.013663669445244223,0.0001866958627089006,0.028383118759291035,0.11329302182122304,0.11329302182122304,0.00122304731702932,3.0949659994766963,0.0049355323426425,0.0461935223802492,67.0,0.0891286006788224,0.00794390745896498,0.10038799215473712,0.3393476009368896,0.3393476009368896,3.98923839384e-05,0.00021718071647160387,4.716746360711919e-08,0.0011179418580450503,0.00020893209519423964,4.365262040225482e-08,0.023489907598064432,0.0243121199309825,0.0002605192760403663,6.787029318859659e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_31,76.45015927075035,0.021751614129548656,0.025714819801799647,2973.0,0.019652733537516502,0.00038622993549662583,0.03236482493287509,0.3617610822088911,0.3617610822088911,0.002362122443596928,1.967322429001794,0.0037190045695751,0.029363021328384985,67.0,0.04468742852911231,0.001996966268544521,0.053471050953536645,0.1494504511356353,0.1494504511356353,0.0005603328463621,0.00021181964988134362,4.4867564075855e-08,0.0011464922229725478,0.00022617677913232091,5.115593541867068e-08,0.02342206172830057,0.0240808986127376,0.002984308577015203,8.906097682846506e-06,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_32,77.04269253587587,0.022445363195837,0.025914124633661578,2973.0,0.01618746729047553,0.00026203409728021515,0.03055447516828199,0.19676354703904328,0.19676354703904328,0.0016086134692328915,1.3093052963959022,0.004293461330235,0.01954187009546123,67.0,0.025128741292504413,0.0006314536389456164,0.03183297544643758,0.0788207948207855,0.0788207948207855,0.0005812034360133,0.0002038423284249318,4.155169485769777e-08,0.001025538587093472,0.00023371915438497357,5.4624643126427115e-08,0.02348952594294003,0.0242056641727685,0.00600860264124326,3.6103305700355475e-05,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_33,72.87310201012819,0.021628653362108202,0.024511638752145373,2973.0,0.012865963320200449,0.00016553301215674337,0.027683089539869248,0.08212538471711853,0.08212538471711853,0.001976785366323757,0.5871721863513782,0.0032950316090136,0.008763763975393706,67.0,0.014361717682905324,0.00020625893480347545,0.016824461174726635,0.0585020445287227,0.0585020445287227,0.0010432406561449,0.00020938378576357354,4.3841569740686056e-08,0.0010554393303092576,0.0002501596599619828,6.257985547229486e-08,0.023579161450931852,0.0243926849216222,0.0002461216818644846,6.057588228380257e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_34,71.00301278408955,0.021393602487220182,0.023882614458153227,2973.0,0.012672135804292273,0.00016058302584242618,0.027036314452957816,0.08354625363090654,0.08354625363090654,0.0013905457735964746,0.1471284961298773,0.0022339129354804,0.0021959477034310046,67.0,0.001184730380558103,1.4035860746173473e-06,0.002495149773224295,0.0041792117990553,0.0041792117990553,2.38572829402e-05,0.00018349618161496193,3.367084866727109e-08,0.0011010454748908135,0.00024884178654355075,6.192223473018607e-08,0.023438447610881638,0.0240668933838605,0.00023134700200703873,5.352143533764478e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_35,74.14057927132289,0.02223414952514319,0.024937968137007365,2973.0,0.013576523263752492,0.00018432198393121264,0.02839408809477084,0.08586246876209515,0.08586246876209515,0.0017516835605469261,0.6260444763392989,0.0046793175861239,0.009343947408049239,67.0,0.014026350694443841,0.00019673851380352524,0.016853719677504885,0.0557064525783062,0.0557064525783062,5.53579156985e-05,0.0001960930705229776,3.8452492307129465e-08,0.0010923823177054208,0.0002479318465862324,6.147020055165906e-08,0.023451625663751616,0.0241628289222717,0.0002345970345751846,5.5035768631470364e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_36,72.60942979250152,0.022318521226353093,0.024422949812479486,2973.0,0.013138139932998697,0.000172610720899055,0.02773249354893906,0.09917282807874822,0.09917282807874822,0.0012605936582835472,0.7181505617336336,0.0036250469274818,0.010718665100501993,67.0,0.017487262769182235,0.0003058043591584272,0.02051082983926166,0.0696901157498359,0.0696901157498359,0.000780061178375,0.0002110164836854914,4.452795638698927e-08,0.0009894056679409595,0.00023588103308854255,5.563986177091811e-08,0.023426243002230056,0.0241118110716342,0.0002583588513035759,6.674929604690323e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_37,71.28009107834038,0.021535804848492105,0.023975812673508366,2973.0,0.012807865850726286,0.0001640414276502006,0.02718236599351434,0.08477970622787304,0.08477970622787304,0.0014685377708152344,0.3875587908551061,0.0057536396197974,0.005784459565001583,67.0,0.0013918995137449043,1.937384256363301e-06,0.005949567775519631,0.0085074873641133,0.0085074873641133,0.0026583396829664,0.00020111787386082992,4.044839918630069e-08,0.0010057348698933096,0.0002585766341171844,6.686187571137225e-08,0.023401393811442146,0.0241746287792921,0.00024777989957947444,6.139487863561445e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_38,71.1575384065541,0.021699263253717658,0.02393459078592469,2973.0,0.012653874579816605,0.00016012054188172887,0.027073699007919103,0.08854668454057205,0.08854668454057205,0.0012464377952159256,0.31756193161708907,0.0051491092890501,0.004739730322643121,67.0,0.0022116234909084526,4.89127846553809e-06,0.005230327140525797,0.0087032103911042,0.0087032103911042,0.0009058516588993,0.0002122857579243717,4.5065243017524935e-08,0.0008737225075728936,0.00020626894107416912,4.2546876051859053e-08,0.023261962200697216,0.02399842441082,0.000254588300294997,6.481520264709559e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_39,71.53136849830575,0.021861896913266784,0.02406033249186201,2973.0,0.01346960979713209,0.00018143038808699679,0.027574081810750245,0.08571653714249419,0.08571653714249419,0.0006119302658906526,4.028410601356879,0.0158501435071229,0.06012553136353551,67.0,0.09427110098215709,0.008887040480388058,0.11181287941080646,0.3798003792762756,0.3798003792762756,0.0001470934512326,0.0002085592759506906,4.349697158507632e-08,0.0008983162915905855,0.00021793988186575967,4.749779210766128e-08,0.023258820122145425,0.0239556096494197,0.00024966276188158256,6.233149467033979e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_40,71.84454750487379,0.02162393440432988,0.024165673563697875,2973.0,0.013482332917506711,0.00018177330089848504,0.02767224384985235,0.09000829778602125,0.09000829778602125,0.0020060235332199873,0.1612686513690243,0.0012406924506649,0.0024069947965526016,67.0,0.0037133392069816167,1.378888806610686e-05,0.004425213217093405,0.018407966941595,0.018407966941595,0.0001256715768249,0.0002154227615403562,4.640696618967317e-08,0.000967259429578253,0.00027986567431342006,7.832479565890531e-08,0.023265948738419112,0.0240925978869199,0.00026488965199818616,7.016652773572018e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_41,71.115651802491,0.021389184900399653,0.02392050178354894,2973.0,0.01308779599208005,0.0001712904039303066,0.027266844509533452,0.07983091947233384,0.07983091947233384,0.0017651033841190231,4.586365254821428,0.0825225189328193,0.06845321275852877,67.0,0.04966370667195547,0.0024664837603980347,0.08457142600998543,0.1638559103012085,0.1638559103012085,1.58189104695e-05,0.0002177125953784456,4.739877418641878e-08,0.0009118853302462436,0.0002471727616052909,6.109437407958598e-08,0.023232170704505728,0.024027120321989,0.00024978907550929157,6.239458224378655e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_42,71.6169577760531,0.021699122741835022,0.024089121350841944,2973.0,0.012819820370553124,0.00016434779433324883,0.027287974673633034,0.08134565692672992,0.08134565692672992,0.0016539416753210531,0.3585377604467763,0.0018615870503708,0.005351309857414572,67.0,0.006522530979798096,4.254341038242591e-05,0.008436819754652122,0.023941108956933,0.023941108956933,8.82927415659e-05,0.00020556115745087527,4.225538945254354e-08,0.0008121926114430541,0.0002278051680038836,5.189519456927763e-08,0.023296073279832238,0.0241417363286018,0.0002562667272986106,6.567263552034046e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_43,72.34101248083026,0.021755944780514277,0.02433266481023554,2973.0,0.013378359287653315,0.00017898049722953974,0.027767950482468353,0.08995518944491743,0.08995518944491743,0.0012460874455885015,0.08011945580801348,0.0010974422330036,0.0011958127732539325,67.0,0.0007807353648165933,6.095477098752991e-07,0.0014281162062495338,0.0029271768871694,0.0029271768871694,5.70392876397e-05,0.00022410080594611022,5.0221171225696146e-08,0.0009275983876629908,0.00024233777410368016,5.872759675752632e-08,0.023181038766601048,0.0238195490092039,0.000261892415784772,6.858763744558389e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_44,72.02825226747426,0.021397933016560518,0.02422746460392676,2973.0,0.013535694281043472,0.00018321501966987296,0.02775220821492223,0.09618445829751575,0.09618445829751575,0.0007344358282816422,0.17018071928759732,0.0024179595056921,0.0025400107356357807,67.0,0.00103799332721806,1.0774301473492186e-06,0.0027439177619772498,0.0049405898898839,0.0049405898898839,0.0005259055178612,0.00021002765545828856,4.411161605730557e-08,0.000823251312951482,0.00021425155017473096,4.590372675227526e-08,0.023211088490302432,0.0238658227026462,0.00025504953386629826,6.505026472541602e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_45,72.3080741226207,0.022045359288586676,0.024321585645012005,2973.0,0.01303859817666906,0.00017000504241263773,0.02759609701933032,0.0750086345172065,0.0750086345172065,0.0010035921851946753,0.2053004491026481,0.0034568083938211,0.0030641858075022106,67.0,0.0013764423881694884,1.8945936479497246e-06,0.003359141007883965,0.0049405270256102,0.0049405270256102,0.0002645350177772,0.0002229342624813405,4.9699685388099224e-08,0.0008745375551260034,0.00023815971184101386,5.672004834419476e-08,0.023160955854413655,0.0242209900170564,0.0002705947475655445,7.322151741006073e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_46,71.79103255010341,0.022227723969740532,0.02414767324255076,2973.0,0.012934821812776897,0.000167309615328289,0.027393790142243756,0.08254480793196532,0.08254480793196532,0.0007885448654747438,3.799454938998676,0.0043709357269108,0.05670828267162203,67.0,0.10467886649776403,0.010957665091256705,0.11905248596657399,0.4701046347618103,0.4701046347618103,0.0002898318634834,0.00021970534761953198,4.827043977261938e-08,0.0009300453631554186,0.00022932394210753838,5.258947042374161e-08,0.02304734330754402,0.023891057819128,0.0002601274973521288,6.766631487868178e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_47,79.03472134669221,0.022793291528915616,0.026584164596936497,2973.0,0.03303017307914058,0.001090992333637983,0.042399412035486944,0.9635634546631778,0.9635634546631778,0.00088074504783946,0.9359521405494862,0.0066024498082697,0.01396943493357442,67.0,0.014814775665887462,0.0002194775780305713,0.02036228598153804,0.0473942048847675,0.0473942048847675,0.000107135005237,0.0002997465375146784,8.984798675203853e-08,0.0009403786458872116,0.00027945495782028917,7.809507345033961e-08,0.022911460183233645,0.0241064466536045,0.008116252996248996,6.58735626991208e-05,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_48,70.52927173736379,0.0215251460956822,0.023723266645598314,2973.0,0.012890283361426667,0.00016615940513787315,0.02699912564280611,0.08183140618344578,0.08183140618344578,0.0014340096338404567,0.38869765084382063,0.0016156760975718,0.005801457475280905,67.0,0.0072653510648627625,5.278532609570248e-05,0.009297431631004079,0.0235530268400907,0.0235530268400907,6.65852348902e-05,0.0001851526589887924,3.4281507130620045e-08,0.0015820101975525616,0.00022599283755622224,5.1072762626713054e-08,0.02250610391502616,0.0231241751462221,0.0002291578360922842,5.251331384249819e-08,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_49,204.492332068703,0.026468750602160897,0.06878315912166263,2973.0,0.23121512780023132,0.05346043532367731,0.2412292650207128,4.491706026790255,4.491706026790255,0.0010284283367167516,6.071011875537803,0.0163068994879722,0.09061211754534033,67.0,0.14538565708802165,0.02113698928691582,0.1713112522076889,0.5771711468696594,0.5771711468696594,0.0002183152100769,0.016099834002172207,0.0002592046548975004,0.017755541283879687,0.004325841906890398,1.871290820340916e-05,0.023754733356356247,0.051409188657999,0.012775645701344901,0.00016321712308629247,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_50,555.9464061047386,0.02947322846924517,0.18699845479473212,2973.0,0.9163526239594173,0.8397021314373092,0.9352382335709583,19.855797441531166,19.855797441531166,0.002305097050898036,1.5790066586341678,0.0090569853782653,0.023567263561703997,67.0,0.027028784075031325,0.000730555168574667,0.03586043893152296,0.0996582731604576,0.0996582731604576,0.0037028563674539,0.42839750584482017,0.18352442301406272,1.4659416444008506,0.0224244385774613,0.0005028554455143346,0.05828684170586543,0.2824329733848572,0.03761959137653871,0.0014152336553377456,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_51,129.469453601115,0.023902546700055722,0.04354842031655398,2973.0,0.20115692536932442,0.04046410862403996,0.20581684463645633,7.352211086944987,7.352211086944987,0.0015340508832143848,2.9114525378681693,0.0164446383714675,0.04345451549056969,67.0,0.07410116494874008,0.005490982646760386,0.08590272151265375,0.2981605529785156,0.2981605529785156,0.0043767653405666,0.12620695806726642,0.015928196264592746,1.5423771035502754,0.0026425369153033128,6.9830013487407465e-06,0.04646489807289097,0.0594966150820255,0.0457413504353007,0.0020922711396449832,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_52,79.04266169559573,0.023963025032089545,0.026586835417287496,2973.0,0.013758220683280363,0.0001892886363698436,0.029935738739436123,0.09565213158839427,0.09565213158839427,0.0010152195761641781,7.094241639017124,0.0645804479718208,0.10588420356741976,67.0,0.10111145604968132,0.010223526544486636,0.14640693668536822,0.3006370067596435,0.3006370067596435,0.0016356240957975,0.0009212414492284575,8.486858077765487e-07,1.7403920496215939,0.00021093787355510408,4.449478649994908e-08,0.04322879034387037,0.0439596623182296,0.0015740988630546047,2.477787230669799e-06,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_53,85.6105564774446,0.024505310842824833,0.028796016305901312,2973.0,0.019723295949756504,0.00038900840312168137,0.03490299354226534,0.4287888114821381,0.4287888114821381,0.0006252997237977474,25.900164612568915,0.3610117137432098,0.38656962108311815,67.0,0.3229081609375701,0.10426968040008365,0.5036921205899783,1.2650529146194458,1.2650529146194458,0.0051245079375803,0.0015258535920427158,2.3282291843496586e-06,1.7406857478436293,0.00022446435207473502,5.03842453523306e-08,0.043299835414069475,0.0440559424459934,0.006195551819283952,3.838486234543268e-05,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_54,79.14781487771336,0.023458121720466945,0.026622204802459925,2973.0,0.014703598646311686,0.00021619581315181888,0.030412786812390923,0.1122807995497368,0.1122807995497368,0.0006907874513951663,22.38674514475133,0.0261076167225837,0.3341305245485273,67.0,0.8466031550179989,0.7167369020864299,0.9101538933177751,4.406142711639404,4.406142711639404,0.0001041411524056,0.0006303814622616458,3.973807879631308e-07,1.7437888099044576,0.00023898347506999225,5.7113101356529607e-08,0.043324106186579635,0.0442462004721164,0.000995106679805175,9.902373041928792e-07,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_55,82.33074512495608,0.024519806060078697,0.027692817061875576,2973.0,0.01543132475720331,0.0002381257837622758,0.03170201729519405,0.12317033016569538,0.12317033016569538,0.0015975858526782565,20.38138610497117,0.1679112613201141,0.30419979261151003,67.0,0.2824540552186984,0.07978029330948751,0.4151118007650146,1.061286449432373,1.061286449432373,0.0165899489074945,0.0009111739098965269,8.302378940761242e-07,1.7431504129011473,0.00024959911523040365,6.229971832380033e-08,0.04321239830974224,0.0441941507160663,0.0024183215076703617,5.848278914461052e-06,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_56,251.87731604731354,0.025851500405013342,0.08472159974682594,2973.0,0.4917842126866764,0.24185171184785417,0.49902851753333255,8.425829272682694,8.425829272682694,0.0025962940773866378,14.972282445407473,0.0814886763691902,0.22346690217026077,67.0,0.4517535237990783,0.20408124626488441,0.5040026811738776,2.6179275512695312,2.6179275512695312,0.0019188810838386,0.010827631663313133,0.00011723760743638113,1.7412264839164988,0.03727368102749832,0.0013893272973396883,0.054684804887510104,0.6038260459899902,0.008991659600542191,8.084994237202255e-05,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_57,2696.4335931742535,0.26819962877477915,0.9069739633953089,2973.0,1.5989101171592575,2.5565135627542306,1.8382370176425091,14.409840593507603,14.409840593507603,0.013719444005609325,47.523469509673305,0.2569995820522308,0.7093055150697508,67.0,0.8709625065787275,0.7585756878659,1.1232497503112406,3.902239799499512,3.902239799499512,0.0015074099646881,0.5049231379620076,0.25494737524940053,0.5420519759398008,0.44395015188696846,0.19709173736046234,0.9130302493820952,1.1947277784347534,1.5657903936725897,2.451699556917363,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_58,1534.8201092151023,0.16080159600509952,0.5162529798907173,2973.0,0.9613965936028311,0.9242834101911274,1.091238081005778,14.999410463245924,14.999410463245924,0.006883506374969757,17.766093582380563,0.100804679095745,0.2651655758564263,67.0,0.3919540427676588,0.1536279716419117,0.47322378877353777,1.5887597799301147,1.5887597799301147,0.0075939046218991,0.24892171576872607,0.061962020581246446,0.8512850637290726,0.10428182699615167,0.010874699441655306,0.13516634227271973,0.4936462938785553,0.06743719290422168,0.004547774986801206,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_59,789.2312836303013,0.1079234506573874,0.26546629116390896,2973.0,0.6126417569690437,0.37532992238211677,0.6676842623025033,9.682275935211551,9.682275935211551,0.006793350939845243,16.289057162124664,0.1010389178991317,0.24312025615111438,67.0,0.3634056753737778,0.13206368489387157,0.43723122469107234,1.7162269353866575,1.7162269353866575,0.0076640197075903,0.09213700313810692,0.008489227347271526,0.4729100387294498,0.04201350546740872,0.0017651346416599823,0.26842727595457055,0.3529244363307953,0.054958937671904635,0.0030204848300242984,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_60,2205.7969538855373,0.40030041590034776,0.7419431395511393,2973.0,0.9937126877288543,0.9874649057533037,1.2401389148318447,17.55588733599566,17.55588733599566,0.011294904626976625,6.659513744991269,0.0688923671841621,0.09939572753718312,67.0,0.11406385936117522,0.01301056401236596,0.15129466172014103,0.5318710207939148,0.5318710207939148,0.0050185373984277,0.4284394528289871,0.18356036474040185,0.9551508352216508,0.14566794072070294,0.021219148953810225,0.2507825080060794,0.4749776721000671,1.5342426243505352,2.3539004303740176,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_61,1898.8876308643457,0.16208544728926655,0.6387109421003517,2973.0,1.4997388232608087,2.2492165379957147,1.6300822695663042,23.60338839090946,23.60338839090946,0.001769023913800095,8.510232207830992,0.080552689731121,0.12701839116165659,67.0,0.11594969400115024,0.013444331538960375,0.17198256665213477,0.4980755746364593,0.4980755746364593,0.0061100260354578,0.6031123602431543,0.3637445190780684,1.2934328578815695,0.6530307703685452,0.42644918704813556,0.7365426554134582,1.5317130088806152,2.344940228248123,5.4987446740563595,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_62,106.72414950309947,0.0235510902900977,0.03589779667107281,2973.0,0.06711268448778665,0.004504112419157199,0.0761102110429007,1.5075104449273486,1.5075104449273486,0.00107329287531482,4.762978145736266,0.0469312295317649,0.07108922605576516,67.0,0.0719393609074345,0.005175271647770115,0.1011382702490892,0.3284759223461151,0.3284759223461151,0.001198410987854,0.08461446860378902,0.007159608297101598,1.4681280611704537,0.0014577918359306593,2.125157036906082e-06,0.015235514477720985,0.0165038146078586,0.004708729864991642,2.2172136941464204e-05,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_63,75.35124860223817,0.02255249580893922,0.025345189573574897,2973.0,0.01327711723094039,0.00017628184196413418,0.02861224347171302,0.08339713546247354,0.08339713546247354,0.0015983201141653222,5.957513677738459,0.0035389291588217,0.08891811459311133,67.0,0.17839834289454423,0.03182596874751938,0.1993298769635728,0.7706173658370972,0.7706173658370972,2.12325485335e-05,0.0005203966602987171,2.7081268405005835e-07,1.3993513590315585,0.0002299858809281649,5.289350542630404e-08,0.015874538069695354,0.0166057385504245,0.0009315560979702412,8.677967636655417e-07,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_64,73.10142698862367,0.02217613758117919,0.02458843827400729,2973.0,0.012739640489891603,0.00016229843981168556,0.027692774085785483,0.1803999752137167,0.1803999752137167,0.0020588525284777172,17.868166975677013,0.0757992714643478,0.2666890593384629,67.0,0.3761184273359746,0.14146507138168682,0.46107279875581575,1.7534297704696655,1.7534297704696655,0.0097970385104417,0.0006329843824874683,4.006692284730416e-07,1.3987548282199391,0.0002927036702672768,8.567543858793469e-08,0.01606462356040092,0.0169204194098711,0.011381978361773579,0.00012954943142788196,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_65,74.08571758818408,0.022243152383901878,0.024919514829527104,2973.0,0.013734700896346187,0.00018864200871209277,0.02845389653546793,0.17791952417276635,0.17791952417276635,0.0009023099773504503,12.97404162515886,0.1551928520202636,0.19364241231580387,67.0,0.17974139497468822,0.03230696906744687,0.2642051341570233,0.9420672655105592,0.9420672655105592,0.0030533818062394,0.0005497907952870982,3.022699185824199e-07,1.3979015810026854,0.00021422521872752065,4.589244433885407e-08,0.01621088788500819,0.0169088710099458,0.013891232875350285,0.00019296635079721255,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_66,73.39208536071327,0.022124425305144725,0.0246862042922009,2973.0,0.013230047848258862,0.00017503416606721894,0.02800790689115302,0.08648753989717825,0.08648753989717825,0.0013874620301626334,10.141676728613671,0.0646439716219902,0.1513683093822936,67.0,0.24057408551726367,0.05787589062246769,0.284232749182288,1.1649953126907349,1.1649953126907349,0.0028141979128122,0.00046669340370769104,2.178027330642699e-07,1.39847374316911,0.00023544804205474643,5.543578050741365e-08,0.016153946235961707,0.0169419106096029,0.0008443440833912736,7.129169311578501e-07,idle
\5. Idle_CSV\Idle_-2023-05-15_14-52-43_67,72.49892092044024,0.02212584625122847,0.02438577898433913,2973.0,0.012858817989181232,0.00016534920007889084,0.02756837711494688,0.11006924980712875,0.11006924980712875,0.0015196928065427003,12.59700537333265,0.0530342124402523,0.1880150055721291,67.0,0.4222279440758258,0.1782764367584987,0.4621970132733295,2.267047882080078,2.267047882080078,0.0076591488905251,0.00048517185988523773,2.3539173362450075e-07,1.3983627357412511,0.0002434854506335712,5.928516467023324e-08,0.01620304514927073,0.0171930026262998,0.0008726716798446168,7.615558608028254e-07,idle
